,orig_index,raw_name,Manufacturer,Source,Head Size,Length,Strung Weight,Balance,Swingweight,Beam Width,Tip/Shaft,Composition,Power Level,Stiffness,String Pattern,Main Skip,String Tension,tw_url,Merged Beam Width,Balance (pts),Head Size (in),Strung Weight (oz),Beam Width (avg. mm),Power Level (0-2),Length (in),String Tension (avg. lbs.),Mains,Crosses,String Density (X/in2),ID,Distance,Model,url,Current/Old Models,link,Head Size (in) jittered,Strung Weight (oz) jittered,Beam Width (avg. mm) jittered,Balance (pts) jittered,String Density (X/in2) jittered,Swingweight jittered,Stiffness jittered,Head Size (in) normed,Strung Weight (oz) normed,Balance (pts) normed,Stiffness normed,Beam Width (avg. mm) normed,String Density (X/in2) normed,Swingweight normed,Name
1607,1760,Wilson Burn FST 99,Wilson,TWRF,99 sq. in. / 639 sq. cm.,27.00 inches / 68.58 cm,11.50 oz / 326 g,6pts HL,317.0,20.5mm,19.5mm / 20.5mm,Carbon Fiber,Low-Medium,72.0,18 Mains/19 Crosses,"8T,10T,8H,10H",50-60,,20.5mm/19.5mm / 20.5mm,-6,99.0,11.5,20.166666666666668,0.5,27.0,55.0,18.0,19.0,3.4545454545454546,1607,0.0,Burn FST 99,https://www.ebay.com/sch/i.html?_nkw=Wilson+Burn+FST+99,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=Wilson+Burn+FST+99),98.93636586209148,11.532792308768887,19.86799249469101,-6.048823564123222,3.4921227629770324,316.9215254568872,71.79337666146954,-0.14285714285714285,0.4666666666666662,-0.42857142857142855,1.0,-0.952380952380952,1.2954545454545443,-0.05263157894736842,Wilson Burn FST 99
1608,1761,Wilson Blade Team 99,Wilson,TWRF,99 sq. in. / 639 sq. cm.,27.00 inches / 68.58 cm,11.30 oz / 320 g,3pts HL,322.0,24.0mm,22.0mm / 22.0mm,Graphite,,71.0,16 Mains/18 Crosses,"7T,9T,7H,9H",50-60,,24.0mm/22.0mm / 22.0mm,-3,99.0,11.3,22.666666666666668,9999.9999,27.0,55.0,16.0,18.0,2.909090909090909,1608,0.0,Blade Team 99,https://www.ebay.com/sch/i.html?_nkw=Wilson+Blade+Team+99,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=Wilson+Blade+Team+99),98.62616983187642,11.31442887305391,23.002483037509858,-3.4071208945243594,2.8743803604777183,322.051563798417,70.94385061815076,-0.14285714285714285,0.3333333333333333,0.0,0.8333333333333334,-0.23809523809523775,-0.40909090909090856,0.21052631578947367,Wilson Blade Team 99
1609,1762,Wilson PS Blitz,Wilson,TWRF,100 sq. in. / 645 sq. cm.,27.00 inches / 68.58 cm,9.90 oz / 281 g,2pts HH,307.0,26.0mm,23.0mm / 22.0mm,100% Graphite,Low,57.0,16 Mains/19 Crosses,"8T,8H",50-60,,26.0mm/23.0mm / 22.0mm,2,100.0,9.9,23.666666666666668,0.0,27.0,55.0,16.0,19.0,3.04,1609,0.0,PS Blitz,https://www.ebay.com/sch/i.html?_nkw=Wilson+PS+Blitz,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=Wilson+PS+Blitz),100.18491471702106,9.927524687734252,23.87346551568521,2.172698934627828,3.0325024205003848,306.7811889771097,57.030283916260075,0.0,-0.6000000000000002,0.7142857142857143,-1.5,0.047619047619047956,0.0,-0.5789473684210527,Wilson PS Blitz
1610,1763,Wilson KSix-Two,Wilson,TWRF,100 sq. in. / 645 sq. cm.,27.00 inches / 68.58 cm,10.50 oz / 298 g,3pts HL,310.0,0.0mm,25.0mm / 0.0mm,K]arophite Black,Low-Medium,68.0,16 Mains/19 Crosses,"7T,9T,7H,9H",53-63,,0.0mm/25.0mm / 0.0mm,-3,100.0,10.5,25.0,0.5,27.0,58.0,16.0,19.0,3.04,1610,0.0,KSix-Two,https://www.ebay.com/sch/i.html?_nkw=Wilson+KSix-Two,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=Wilson+KSix-Two),99.60848248169629,10.475298848524364,24.530244368759142,-2.567808434194663,3.0677055983803183,310.15448375904947,67.99401557132873,0.0,-0.20000000000000048,0.0,0.3333333333333333,0.42857142857142855,0.0,-0.42105263157894735,Wilson KSix-Two
1611,1764,Wilson nFury Midplus,Wilson,TWRF,100 sq. in. / 645 sq. cm.,27.00 inches / 68.58 cm,9.90 oz / 281 g,2pts HL,295.0,0.0mm,22.0mm / 0.0mm,nCoded High Modlus Graphite / nFoam-filled core,Low-Medium,50.0,16 Mains/20 Crosses,"7T,9T,7H,9H",53-63,,0.0mm/22.0mm / 0.0mm,-2,100.0,9.9,22.0,0.5,27.0,58.0,16.0,20.0,3.2,1611,0.0,nFury Midplus,https://www.ebay.com/sch/i.html?_nkw=Wilson+nFury+Midplus,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=Wilson+nFury+Midplus),99.96278467253498,9.868624027824787,21.691661130955186,-2.1972842103324646,3.1701092945434692,295.40469968657175,50.203479072457554,0.0,-0.6000000000000002,0.14285714285714285,-2.6666666666666665,-0.42857142857142855,0.5,-1.2105263157894737,Wilson nFury Midplus
1612,1765,Wilson nFury Two Midplus,Wilson,TWRF,100 sq. in. / 645 sq. cm.,27.00 inches / 68.58 cm,10.10 oz / 286 g,2pts HL,294.0,22.0mm,22.0mm / 22.0mm,nCoded High Modlus Graphite / nFoam-filled core,Low-Medium,50.0,16 Mains/20 Crosses,"7T,9T,7H,9H",53-63,,22.0mm/22.0mm / 22.0mm,-2,100.0,10.1,22.0,0.5,27.0,58.0,16.0,20.0,3.2,1612,0.0,nFury Two Midplus,https://www.ebay.com/sch/i.html?_nkw=Wilson+nFury+Two+Midplus,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=Wilson+nFury+Two+Midplus),99.61753569029726,10.051699719171902,21.81611049660184,-1.859387144753004,3.195179129808053,293.5020008328665,49.82441759548892,0.0,-0.4666666666666674,0.14285714285714285,-2.6666666666666665,-0.42857142857142855,0.5,-1.263157894736842,Wilson nFury Two Midplus
1613,1766,Wilson  nSix-Two Midplus,Wilson,TWRF,100 sq. in. / 645 sq. cm.,27.00 inches / 68.58 cm,10.50 oz / 298 g,4pts HL,302.0,26.0mm,23.0mm / 24.0mm,nCoded High Modulus Graphite,Low-Medium,65.0,16 Mains/19 Crosses,"7T,9T,7H,9H",53-63,,26.0mm/23.0mm / 24.0mm,-4,100.0,10.5,24.333333333333332,0.5,27.0,58.0,16.0,19.0,3.04,1613,0.0,nSix-Two Midplus,https://www.ebay.com/sch/i.html?_nkw=Wilson++nSix-Two+Midplus,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=Wilson++nSix-Two+Midplus),100.48871083378395,10.549365340049004,24.34454104871334,-3.8414093909435802,3.0148209290656625,301.9812780495446,64.62543493492721,0.0,-0.20000000000000048,-0.14285714285714285,-0.16666666666666666,0.23809523809523775,0.0,-0.8421052631578947,Wilson  nSix-Two Midplus
1614,1767,Wilson KPro Open,Wilson,TWRF,100 sq. in. / 645 sq. cm.,27.00 inches / 68.58 cm,11.00 oz / 312 g,5pts HL,306.0,26.0mm,24.0mm / 22.0mm,100%[K]arophite Black,Low-Medium,66.0,16 Mains/19 Crosses,"8T,8H",53-63,,26.0mm/24.0mm / 22.0mm,-5,100.0,11.0,24.0,0.5,27.0,58.0,16.0,19.0,3.04,1614,0.0,KPro Open,https://www.ebay.com/sch/i.html?_nkw=Wilson+KPro+Open,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=Wilson+KPro+Open),99.66276505917813,11.04218735250511,23.618190640586988,-4.960689439270389,3.032757921392922,305.7991927079152,66.17278746917533,0.0,0.13333333333333286,-0.2857142857142857,0.0,0.14285714285714285,0.0,-0.631578947368421,Wilson KPro Open
1615,1768,Wilson KSurge,Wilson,TWRF,100 sq. in. / 645 sq. cm.,27.00 inches / 68.58 cm,10.30 oz / 292 g,1pts HL,301.0,25.0mm,23.0mm / 22.0mm,70% [K]arophite Black / 30% Graphite,Medium,68.0,16 Mains/19 Crosses,"8T,8H",53-63,,25.0mm/23.0mm / 22.0mm,-1,100.0,10.3,23.333333333333332,1.0,27.0,58.0,16.0,19.0,3.04,1615,0.0,KSurge,https://www.ebay.com/sch/i.html?_nkw=Wilson+KSurge,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=Wilson+KSurge),100.06660303476976,10.319991463317088,23.26562710899729,-0.7351390700538688,3.0371304673828154,300.57934307528456,68.00429372080579,0.0,-0.3333333333333333,0.2857142857142857,0.3333333333333333,-0.047619047619047956,0.0,-0.8947368421052632,Wilson KSurge
1616,1770,Wilson 4.7 Prostaff Stretch EB Midplus,Wilson,TWRF,100 sq. in. / 645 sq. cm.,28.00 inches / 71.12 cm,10.80 oz / 306 g,5pts HL,343.0,23.0mm,23.0mm / 23.0mm,80% High Modulus Graphite 20% Ultra High Modulus Graphite,Medium,74.0,16 Mains/20 Crosses,"7T,9T,7H,9H",53-63,,23.0mm/23.0mm / 23.0mm,-5,100.0,10.8,23.0,1.0,28.0,58.0,16.0,20.0,3.2,1616,0.0,4.7 Prostaff Stretch EB Midplus,https://www.ebay.com/sch/i.html?_nkw=Wilson+4.7+Prostaff+Stretch+EB+Midplus,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=Wilson+4.7+Prostaff+Stretch+EB+Midplus),100.39253021553662,10.775035897977789,23.149812639748617,-5.48069350945056,3.184582158269396,342.70682174378254,73.824708426247,0.0,0.0,-0.2857142857142857,1.3333333333333333,-0.14285714285714285,0.5,1.3157894736842106,Wilson 4.7 Prostaff Stretch EB Midplus
1617,1771,Wilson 5.7 Prostaff EB MidPlus,Wilson,TWRF,100 sq. in. / 645 sq. cm.,28.00 inches / 71.12 cm,10.90 oz / 309 g,4pts HL,345.0,0.0mm,26.0mm / 0.0mm,60% Graphite / 40% Fiberglass,Low-Medium,67.0,16 Mains/20 Crosses,"7T,9T,7H,9H",53-63,,0.0mm/26.0mm / 0.0mm,-4,100.0,10.9,26.0,0.5,28.0,58.0,16.0,20.0,3.2,1617,0.0,5.7 Prostaff EB MidPlus,https://www.ebay.com/sch/i.html?_nkw=Wilson+5.7+Prostaff+EB+MidPlus,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=Wilson+5.7+Prostaff+EB+MidPlus),100.27583784959397,10.859604682321082,25.84946205864243,-3.700782547943204,3.15683483203446,345.282076755729,66.7448168888814,0.0,0.06666666666666643,-0.14285714285714285,0.16666666666666666,0.7142857142857143,0.5,1.4210526315789473,Wilson 5.7 Prostaff EB MidPlus
1618,1772,Wilson H Wave,Wilson,TWRF,100 sq. in. / 645 sq. cm.,27.50 inches / 69.85 cm,9.70 oz / 275 g,3pts HH,320.0,28.0mm,25.0mm / 26.0mm,100% Graphite w/ISOGRID,Low-Medium,74.0,16 Mains/20 Crosses,"7T,9T,7H,9H",53-63,,28.0mm/25.0mm / 26.0mm,3,100.0,9.7,26.333333333333332,0.5,27.5,58.0,16.0,20.0,3.2,1618,0.0,H Wave,https://www.ebay.com/sch/i.html?_nkw=Wilson+H+Wave,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=Wilson+H+Wave),100.04776143785297,9.730522014252283,26.456011487083813,2.9603999453558343,3.153721516718966,319.7383139614734,74.28324768700024,0.0,-0.7333333333333343,0.8571428571428571,1.3333333333333333,0.8095238095238092,0.5,0.10526315789473684,Wilson H Wave
1619,1774,Wilson Hammer 7.3 Midplus,Wilson,TWRF,100 sq. in. / 645 sq. cm.,27.25 inches / 69.22 cm,10.30 oz / 292 g,3pts HH,333.0,22.0mm,22.0mm / 22.0mm,50% Graphite / 50% Fiberglass,Low,65.0,16 Mains/20 Crosses,"7T,9T,7H,9H",50-60,,22.0mm/22.0mm / 22.0mm,3,100.0,10.3,22.0,0.0,27.25,55.0,16.0,20.0,3.2,1619,0.0,Hammer 7.3 Midplus,https://www.ebay.com/sch/i.html?_nkw=Wilson+Hammer+7.3+Midplus,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=Wilson+Hammer+7.3+Midplus),99.9230584230139,10.253866050107684,22.240320761950997,3.0494743477450585,3.2334314770637342,333.39792559453844,64.96431337911557,0.0,-0.3333333333333333,0.8571428571428571,-0.16666666666666666,-0.42857142857142855,0.5,0.7894736842105263,Wilson Hammer 7.3 Midplus
1620,1775,Wilson Hyper Hammer 4.0 Midplus,Wilson,TWRF,100 sq. in. / 645 sq. cm.,27.50 inches / 69.85 cm,9.50 oz / 269 g,5pts HH,310.0,26.0mm,23.0mm / 24.0mm,85% Graphite / 15% Hyper Carbon,Low-Medium,69.0,16 Mains/20 Crosses,"7T,9T,7H,9H",53-63,,26.0mm/23.0mm / 24.0mm,5,100.0,9.5,24.333333333333332,0.5,27.5,58.0,16.0,20.0,3.2,1620,0.0,Hyper Hammer 4.0 Midplus,https://www.ebay.com/sch/i.html?_nkw=Wilson+Hyper+Hammer+4.0+Midplus,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=Wilson+Hyper+Hammer+4.0+Midplus),99.72343405506118,9.489393566479503,24.62637437684174,5.1914591633507,3.163415681751104,309.69577546303793,68.51099604375575,0.0,-0.8666666666666671,1.1428571428571428,0.5,0.23809523809523775,0.5,-0.42105263157894735,Wilson Hyper Hammer 4.0 Midplus
1621,1776,Wilson Hyper Hammer 4.3 Midplus Stretch,Wilson,TWRF,100 sq. in. / 645 sq. cm.,27.50 inches / 69.85 cm,9.30 oz / 264 g,5pts HH,307.0,30.0mm,24.0mm / 26.0mm,15% Hyper Carbon / 10% High Modulus Graphite / 75% Graphite,Low-Medium,77.0,16 Mains/20 Crosses,"7T,9T,7H,9H",53-63,,30.0mm/24.0mm / 26.0mm,5,100.0,9.3,26.666666666666668,0.5,27.5,58.0,16.0,20.0,3.2,1621,0.0,Hyper Hammer 4.3 Midplus Stretch,https://www.ebay.com/sch/i.html?_nkw=Wilson+Hyper+Hammer+4.3+Midplus+Stretch,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=Wilson+Hyper+Hammer+4.3+Midplus+Stretch),99.80527870995982,9.292275834069173,26.901515186305055,4.5695445713170315,3.2487091424545693,307.045526252839,76.6053044182775,0.0,-1.0,1.1428571428571428,1.8333333333333333,0.9047619047619051,0.5,-0.5789473684210527,Wilson Hyper Hammer 4.3 Midplus Stretch
1622,1777,Wilson Hyper ProStaff Surge 5.1,Wilson,TWRF,100 sq. in. / 645 sq. cm.,27.00 inches / 68.58 cm,11.00 oz / 312 g,5pts HL,312.0,0.0mm,25.0mm / 26.0mm,Graphite / Hyper Carbon,Medium,68.0,16 Mains/19 Crosses,"8T,8H",53-63,,0.0mm/25.0mm / 26.0mm,-5,100.0,11.0,25.5,1.0,27.0,58.0,16.0,19.0,3.04,1622,0.0,Hyper ProStaff Surge 5.1,https://www.ebay.com/sch/i.html?_nkw=Wilson+Hyper+ProStaff+Surge+5.1,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=Wilson+Hyper+ProStaff+Surge+5.1),100.01967415733597,11.032399376102061,25.385265471088463,-5.200769365961368,3.0287049705545406,311.6776737985225,67.8165097172899,0.0,0.13333333333333286,-0.2857142857142857,0.3333333333333333,0.5714285714285714,0.0,-0.3157894736842105,Wilson Hyper ProStaff Surge 5.1
1623,1778,Wilson nPro Surge,Wilson,TWRF,100 sq. in. / 645 sq. cm.,27.00 inches / 68.58 cm,11.00 oz / 312 g,4pts HL,320.0,26.0mm,26.0mm / 26.0mm,20% nCoded Hyper Carbon / 80% nCoded Graphite,Low-Medium,66.0,16 Mains/19 Crosses,"8T,8H",53-63,,26.0mm/26.0mm / 26.0mm,-4,100.0,11.0,26.0,0.5,27.0,58.0,16.0,19.0,3.04,1623,0.0,nPro Surge,https://www.ebay.com/sch/i.html?_nkw=Wilson+nPro+Surge,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=Wilson+nPro+Surge),99.84823113167256,10.958037592527106,25.561879498795733,-3.6054521158569033,3.0859334528309805,319.98164863390366,65.67788807145051,0.0,0.13333333333333286,-0.14285714285714285,0.0,0.7142857142857143,0.0,0.10526315789473684,Wilson nPro Surge
1624,1779,Wilson nPro Surge X,Wilson,TWRF,100 sq. in. / 645 sq. cm.,27.50 inches / 69.85 cm,11.00 oz / 312 g,7pts HL,323.0,26.0mm,26.0mm / 26.0mm,20% nCoded Hyper Carbon / 80% nCoded Graphite,Low-Medium,62.0,16 Mains/19 Crosses,"8T,8H",53-63,,26.0mm/26.0mm / 26.0mm,-7,100.0,11.0,26.0,0.5,27.5,58.0,16.0,19.0,3.04,1624,0.0,nPro Surge X,https://www.ebay.com/sch/i.html?_nkw=Wilson+nPro+Surge+X,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=Wilson+nPro+Surge+X),100.28021390040855,10.995069811386516,25.88799931386888,-6.53266517169753,3.020430010497765,322.72350991484285,61.54042839906353,0.0,0.13333333333333286,-0.5714285714285714,-0.6666666666666666,0.7142857142857143,0.0,0.2631578947368421,Wilson nPro Surge X
1625,1780,Wilson Pro Staff Surge 26,Wilson,TWRF,100 sq. in. / 645 sq. cm.,26.00 inches / 66.04 cm,9.40 oz / 266 g,7pts HL,237.0,0.0mm,25.0mm / 0.0mm,Graphite,Low,52.0,16 Mains/19 Crosses,"8T,8H",50-60,,0.0mm/25.0mm / 0.0mm,-7,100.0,9.4,25.0,0.0,26.0,55.0,16.0,19.0,3.04,1625,0.0,Pro Staff Surge 26,https://www.ebay.com/sch/i.html?_nkw=Wilson+Pro+Staff+Surge+26,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=Wilson+Pro+Staff+Surge+26),100.36999336687911,9.381372788913705,25.312220326364915,-7.10226521450763,3.0803933429474304,236.53964582334308,51.629336740799786,0.0,-0.9333333333333336,-0.5714285714285714,-2.3333333333333335,0.42857142857142855,0.0,-4.2631578947368425,Wilson Pro Staff Surge 26
1626,1781,Wilson Pro Staff Surge 26,Wilson,TWRF,100 sq. in. / 645 sq. cm.,26.00 inches / 66.04 cm,9.40 oz / 266 g,7pts HL,237.0,0.0mm,25.0mm / 0.0mm,Graphite,Low,52.0,16 Mains/19 Crosses,"8T,8H",50-60,,0.0mm/25.0mm / 0.0mm,-7,100.0,9.4,25.0,0.0,26.0,55.0,16.0,19.0,3.04,1626,0.0,Pro Staff Surge 26,https://www.ebay.com/sch/i.html?_nkw=Wilson+Pro+Staff+Surge+26,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=Wilson+Pro+Staff+Surge+26),99.84048033939574,9.420883062179628,25.03000957057664,-6.813608397464187,3.0054213537907786,237.06429093024536,52.43724319749281,0.0,-0.9333333333333336,-0.5714285714285714,-2.3333333333333335,0.42857142857142855,0.0,-4.2631578947368425,Wilson Pro Staff Surge 26
1627,1782,Wilson Triad 4.0 Midplus ,Wilson,TWRF,100 sq. in. / 645 sq. cm.,27.50 inches / 69.85 cm,9.60 oz / 272 g,7pts HH,300.0,28.0mm,23.0mm / 26.0mm,85% Graphite / 15% Hyper Carbon,Medium,70.0,16 Mains/20 Crosses,"7T,9T,7H,9H",53-63,,28.0mm/23.0mm / 26.0mm,7,100.0,9.6,25.666666666666668,1.0,27.5,58.0,16.0,20.0,3.2,1627,0.0,Triad 4.0 Midplus,https://www.ebay.com/sch/i.html?_nkw=Wilson+Triad+4.0+Midplus+,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=Wilson+Triad+4.0+Midplus+),100.44113309985286,9.558430361237601,25.594606983998784,7.139632142240604,3.177393603425292,300.12286286145854,70.41864423663161,0.0,-0.8000000000000007,1.4285714285714286,0.6666666666666666,0.6190476190476194,0.5,-0.9473684210526315,Wilson Triad 4.0 Midplus 
1628,1783,Wilson Triad T3 Mid ISO,Wilson,TWRF,100 sq. in. / 645 sq. cm.,27.50 inches / 69.85 cm,9.70 oz / 275 g,8pts HH,319.0,30.0mm,24.0mm / 28.0mm,60% Graphite / 20% High Modulus Graphite / 20% Hyper Carbon,High,71.0,16 Mains/20 Crosses,"7T,9T,7H,9H",53-63,,30.0mm/24.0mm / 28.0mm,8,100.0,9.7,27.333333333333332,2.0,27.5,58.0,16.0,20.0,3.2,1628,0.0,Triad T3 Mid ISO,https://www.ebay.com/sch/i.html?_nkw=Wilson+Triad+T3+Mid+ISO,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=Wilson+Triad+T3+Mid+ISO),99.84475815919048,9.721923358519486,27.11013798100941,8.060174965983634,3.2369389932097836,318.74738536697674,70.78176485337126,0.0,-0.7333333333333343,1.5714285714285714,0.8333333333333334,1.095238095238095,0.5,0.05263157894736842,Wilson Triad T3 Mid ISO
1629,1784,Wilson KPro Team FX,Wilson,TWRF,100 sq. in. / 645 sq. cm.,27.00 inches / 68.58 cm,10.40 oz / 295 g,2pts HL,307.0,26.0mm,23.0mm / 22.0mm,100%[K]arophite Black,Low-Medium,66.0,16 Mains/19 Crosses,"8T,8H",53-63,,26.0mm/23.0mm / 22.0mm,-2,100.0,10.4,23.666666666666668,0.5,27.0,58.0,16.0,19.0,3.04,1629,0.0,KPro Team FX,https://www.ebay.com/sch/i.html?_nkw=Wilson+KPro+Team+FX,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=Wilson+KPro+Team+FX),100.05312330696088,10.35731962800062,23.57786721061481,-1.6183496266086799,3.002153134593156,306.8261273419366,65.69334423443927,0.0,-0.2666666666666669,0.14285714285714285,0.0,0.047619047619047956,0.0,-0.5789473684210527,Wilson KPro Team FX
1630,1785,Wilson KFury,Wilson,TWRF,100 sq. in. / 645 sq. cm.,27.00 inches / 68.58 cm,9.90 oz / 281 g,1pts HL,290.0,22.0mm,22.0mm / 22.0mm,100%[K]arophite Black,Low-Medium,52.0,16 Mains/20 Crosses,"7T,9T,7H,9H",53-63,,22.0mm/22.0mm / 22.0mm,-1,100.0,9.9,22.0,0.5,27.0,58.0,16.0,20.0,3.2,1630,0.0,KFury,https://www.ebay.com/sch/i.html?_nkw=Wilson+KFury,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=Wilson+KFury),100.06940082973361,9.928988708740773,22.080711297770705,-0.7695533204953228,3.157201134523973,289.874219814477,51.94188856316076,0.0,-0.6000000000000002,0.2857142857142857,-2.3333333333333335,-0.42857142857142855,0.5,-1.4736842105263157,Wilson KFury
1631,1786,Wilson KCourt,Wilson,TWRF,100 sq. in. / 645 sq. cm.,27.00 inches / 68.58 cm,9.90 oz / 281 g,1pts HL,291.0,22.0mm,22.0mm / 22.0mm,100%[K]arophite Black,Medium,50.0,16 Mains/20 Crosses,"7T,9T,7H,9H",53-63,,22.0mm/22.0mm / 22.0mm,-1,100.0,9.9,22.0,1.0,27.0,58.0,16.0,20.0,3.2,1631,0.0,KCourt,https://www.ebay.com/sch/i.html?_nkw=Wilson+KCourt,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=Wilson+KCourt),100.18357869972547,9.92648154243943,22.414094743968874,-0.9318530258215478,3.20238823703106,290.7616789322728,49.91774388592447,0.0,-0.6000000000000002,0.2857142857142857,-2.6666666666666665,-0.42857142857142855,0.5,-1.4210526315789473,Wilson KCourt
1632,1787,Wilson BLX Surge,Wilson,TWRF,100 sq. in. / 645 sq. cm.,27.00 inches / 68.58 cm,10.20 oz / 289 g,2pts HL,300.0,26.0mm,23.0mm / 23.0mm,[K]arophite Black / Basalt,Medium,69.0,16 Mains/19 Crosses,"8T, 8H",53-63,,26.0mm/23.0mm / 23.0mm,-2,100.0,10.2,24.0,1.0,27.0,58.0,16.0,19.0,3.04,1632,0.0,BLX Surge,https://www.ebay.com/sch/i.html?_nkw=Wilson+BLX+Surge,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=Wilson+BLX+Surge),99.70255747333788,10.170850525773764,24.179080455235624,-1.6056521640299142,3.014706666605422,299.9565095043615,69.00186921373306,0.0,-0.40000000000000097,0.14285714285714285,0.5,0.14285714285714285,0.0,-0.9473684210526315,Wilson BLX Surge
1633,1788,Wilson K Factor KPro Team.FX,Wilson,TWRF,100 sq. in. / 645 sq. cm.,27.00 inches / 68.58 cm,10.40 oz / 295 g,2pts HL,307.0,26.0mm,23.0mm / 22.0mm,100% [K]arohite Black,Low-Medium,66.0,16 Mains/19 Crosses,"8T,8H",53-63,,26.0mm/23.0mm / 22.0mm,-2,100.0,10.4,23.666666666666668,0.5,27.0,58.0,16.0,19.0,3.04,1633,0.0,K Factor KPro Team.FX,https://www.ebay.com/sch/i.html?_nkw=Wilson+K+Factor+KPro+Team.FX,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=Wilson+K+Factor+KPro+Team.FX),100.22032622578739,10.412041165530097,23.746001095298826,-2.092987733754001,3.0157641730368194,306.6557257227025,65.98213019167005,0.0,-0.2666666666666669,0.14285714285714285,0.0,0.047619047619047956,0.0,-0.5789473684210527,Wilson K Factor KPro Team.FX
1634,1789,Wilson KBold,Wilson,TWRF,100 sq. in. / 645 sq. cm.,27.00 inches / 68.58 cm,9.80 oz / 278 g,2pts HL,284.0,22.5mm,22.5mm / 22.5mm,Graphite,Medium,52.0,16 Mains/20 Crosses,7T 9T 7H 9H,53-63,,22.5mm/22.5mm / 22.5mm,-2,100.0,9.8,22.5,1.0,27.0,58.0,16.0,20.0,3.2,1634,0.0,KBold,https://www.ebay.com/sch/i.html?_nkw=Wilson+KBold,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=Wilson+KBold),100.48002767048746,9.796063343061567,22.836582033094654,-1.5728013498364941,3.1864290933387722,284.26377782276853,51.607640015740216,0.0,-0.6666666666666666,0.14285714285714285,-2.3333333333333335,-0.2857142857142857,0.5,-1.7894736842105263,Wilson KBold
1635,1790,Wilson Kobra 26,Wilson,TWRF,100 sq. in. / 645 sq. cm.,26.00 inches / 66.04 cm,8.70 oz / 247 g,1pts HH,244.0,26.0mm,23.0mm / 22.5mm,,,55.0,16 Mains/19 Crosses,,,,26.0mm/23.0mm / 22.5mm,1,100.0,8.7,23.833333333333332,9999.9999,26.0,-2.0,16.0,19.0,3.04,1635,0.0,Kobra 26,https://www.ebay.com/sch/i.html?_nkw=Wilson+Kobra+26,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=Wilson+Kobra+26),100.23378176730647,8.72918511411097,24.249681266098076,0.5615804392475827,3.0666038625803917,244.06704140270466,54.91996786626083,0.0,-1.400000000000001,0.5714285714285714,-1.8333333333333333,0.0952380952380949,0.0,-3.8947368421052633,Wilson Kobra 26
1636,1791,Wilson BLX Blade Lite,Wilson,TWRF,100 sq. in. / 645 sq. cm.,27.00 inches / 68.58 cm,10.00 oz / 283 g,0pts EB,302.0,24.0mm,24.0mm / 24.0mm,Karophite Black / Basalt,Medium,65.0,16 Mains/20 Crosses,"7T, 9T, 7H, 9H",53-63,,24.0mm/24.0mm / 24.0mm,0,100.0,10.0,24.0,1.0,27.0,58.0,16.0,20.0,3.2,1636,0.0,BLX Blade Lite,https://www.ebay.com/sch/i.html?_nkw=Wilson+BLX+Blade+Lite,Old Model,[eBay](https://www.ebay.com/sch/i.html?_nkw=Wilson+BLX+Blade+Lite),100.48766175357426,9.991537893730033,23.74491678650665,0.4530218386474101,3.2498908906551103,301.6020597616247,65.07665839556978,0.0,-0.5333333333333338,0.42857142857142855,-0.16666666666666666,0.14285714285714285,0.5,-0.8421052631578947,Wilson BLX Blade Lite
